price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume,price_change,daily_return_pct
8931,12,2024-10-01,1480.99,1524.25,1480.86,1515.23,352953,34.24000000000001,2.3119669950506085
8932,12,2024-10-02,1515.23,1526.64,1490.64,1497.32,2033483,-17.910000000000082,-1.1819987724635919
8933,12,2024-10-03,1497.32,1509.27,1479.35,1491.72,2804412,-5.599999999999909,-0.3740015494349845
8934,12,2024-10-04,1491.72,1496.12,1472.09,1485.95,3123572,-5.769999999999982,-0.3868018126726183
8935,12,2024-10-07,1485.95,1526.55,1475.16,1521.41,3291797,35.460000000000036,2.386352165281472
8936,12,2024-10-08,1521.41,1523.72,1504.79,1516.54,571508,-4.870000000000118,-0.32009780401076093
8937,12,2024-10-09,1516.54,1595.67,1516.42,1584.14,520807,67.60000000000014,4.457515133132007
8938,12,2024-10-10,1584.14,1607.62,1584.03,1598.08,4545439,13.939999999999827,0.8799727296829716
8939,12,2024-10-11,1598.08,1604.37,1524.24,1537.32,4636692,-60.75999999999999,-3.802062474969964
8940,12,2024-10-14,1537.32,1539.11,1522.89,1534.83,2895353,-2.490000000000009,-0.16197018187495182
8941,12,2024-10-15,1534.83,1586.46,1526.68,1582.93,1603569,48.100000000000136,3.13389756520267
8942,12,2024-10-16,1582.93,1599.62,1581.27,1598.11,690992,15.179999999999836,0.9589811299299298
8943,12,2024-10-17,1598.11,1607.22,1558.43,1567.65,4520443,-30.45999999999981,-1.9060014642296095
8944,12,2024-10-18,1567.65,1586.24,1552.2,1576.36,164652,8.709999999999809,0.5556087136796994
8945,12,2024-10-21,1576.36,1586.0,1545.88,1550.68,803934,-25.679999999999836,-1.6290695018904209
8946,12,2024-10-22,1550.68,1613.04,1536.65,1601.45,926076,50.76999999999998,3.2740475146387378
8947,12,2024-10-23,1601.45,1606.85,1587.78,1593.97,3768167,-7.480000000000018,-0.4670767117299958
8948,12,2024-10-24,1593.97,1604.51,1538.49,1553.54,935542,-40.430000000000064,-2.536434186339772
8949,12,2024-10-25,1553.54,1567.81,1478.28,1478.43,4945960,-75.1099999999999,-4.834764473396238
8950,12,2024-10-28,1478.43,1546.6,1469.18,1539.21,1806662,60.77999999999997,4.111117875043118
8951,12,2024-10-29,1539.21,1556.35,1529.22,1546.11,1826270,6.899999999999864,0.44828191085036245
8952,12,2024-10-30,1546.11,1586.69,1533.62,1585.48,1455682,39.37000000000012,2.546390619037463
8953,12,2024-10-31,1585.48,1602.93,1576.06,1597.28,3231008,11.799999999999955,0.7442541060120565
8954,12,2024-11-01,1597.28,1647.03,1584.15,1635.48,807177,38.200000000000045,2.391565661624765
8955,12,2024-11-04,1635.48,1649.55,1627.36,1630.95,154854,-4.529999999999973,-0.2769829041015465
8956,12,2024-11-05,1630.95,1662.9,1625.66,1653.42,4922465,22.470000000000027,1.3777246390140732
8957,12,2024-11-06,1653.42,1666.27,1651.95,1660.45,1176348,7.029999999999973,0.42517932527730234
8958,12,2024-11-07,1660.45,1764.2,1648.07,1760.95,3901932,100.5,6.052576108886145
8959,12,2024-11-08,1760.95,1768.26,1744.6,1760.72,3060014,-0.2300000000000182,-0.01306113177546314
8960,12,2024-11-11,1760.72,1806.44,1750.78,1801.13,4960825,40.41000000000008,2.295083829342546
8961,12,2024-11-12,1801.13,1818.3,1764.87,1782.36,1163523,-18.77000000000021,-1.0421235557677795
8962,12,2024-11-13,1782.36,1828.27,1766.62,1812.04,208370,29.680000000000064,1.6652079265692714
8963,12,2024-11-14,1812.04,1824.27,1746.28,1762.38,2498908,-49.659999999999854,-2.740557603584902
8964,12,2024-11-15,1762.38,1811.95,1746.14,1804.47,4870833,42.08999999999992,2.388247710482411
8965,12,2024-11-18,1804.47,1818.23,1780.79,1794.74,3631851,-9.730000000000018,-0.5392165012441336
8966,12,2024-11-19,1794.74,1795.44,1767.56,1769.92,4681720,-24.819999999999936,-1.382930118011519
8967,12,2024-11-20,1769.92,1793.49,1766.98,1787.21,4422010,17.289999999999964,0.9768803109745052
8968,12,2024-11-21,1787.21,1846.77,1786.31,1828.69,2775025,41.48000000000002,2.320935984019786
8969,12,2024-11-22,1828.69,1864.86,1815.62,1858.43,2702221,29.74000000000001,1.6263007945578536
8970,12,2024-11-25,1858.43,1868.49,1820.96,1836.72,2357318,-21.710000000000036,-1.1681903542237284
8971,12,2024-11-26,1836.72,1839.93,1811.98,1820.28,2496795,-16.440000000000055,-0.8950738272572877
8972,12,2024-11-27,1820.28,1870.43,1805.56,1861.52,2827747,41.24000000000001,2.2655855143164794
8973,12,2024-11-28,1861.52,1867.24,1859.11,1863.05,4343130,1.5299999999999727,0.08219089776096807
8974,12,2024-11-29,1863.05,1905.9,1860.86,1904.83,327656,41.77999999999997,2.242559244250019
8975,12,2024-12-02,1904.83,1950.12,1895.01,1949.74,1974859,44.91000000000008,2.3576907125570306
8976,12,2024-12-03,1949.74,1964.82,1826.98,1842.27,3427987,-107.47000000000003,-5.512016986880304
8977,12,2024-12-04,1842.27,1857.87,1774.69,1780.77,1787896,-61.5,-3.338272891595694
8978,12,2024-12-05,1780.77,1797.09,1757.9,1775.22,4491673,-5.5499999999999545,-0.3116629323270245
8979,12,2024-12-06,1775.22,1792.14,1718.44,1733.64,1211326,-41.57999999999993,-2.3422449048568588
8980,12,2024-12-09,1733.64,1782.57,1732.43,1773.89,4767011,40.25,2.321704621490044
8981,12,2024-12-10,1773.89,1779.08,1696.3,1713.1,3081915,-60.79000000000019,-3.4269317714176295
8982,12,2024-12-11,1713.1,1737.14,1704.54,1729.87,501764,16.769999999999982,0.9789270912381054
8983,12,2024-12-12,1729.87,1744.91,1723.65,1736.02,2834908,6.150000000000091,0.3555180447085672
8984,12,2024-12-13,1736.02,1737.28,1691.58,1707.71,1475621,-28.309999999999945,-1.6307415813181843
8985,12,2024-12-16,1707.71,1772.17,1700.26,1767.35,4644498,59.63999999999987,3.4923962499487544
8986,12,2024-12-17,1767.35,1772.58,1731.89,1745.77,797506,-21.579999999999927,-1.2210371460095581
8987,12,2024-12-18,1745.77,1749.85,1723.13,1738.84,263253,-6.930000000000064,-0.39695950783895145
8988,12,2024-12-19,1738.84,1749.22,1677.99,1688.2,339469,-50.63999999999987,-2.9122863518207467
8989,12,2024-12-20,1688.2,1700.4,1665.6,1679.49,1621267,-8.710000000000036,-0.5159341310271316
8990,12,2024-12-23,1679.49,1752.7,1675.11,1744.25,1015552,64.75999999999999,3.8559324556859518
8991,12,2024-12-24,1744.25,1744.41,1728.53,1733.53,79549,-10.720000000000027,-0.6145907983373958
8992,12,2024-12-25,1733.53,1740.02,1731.14,1732.23,205865,-1.2999999999999545,-0.07499149135001729
8993,12,2024-12-26,1732.23,1764.84,1717.74,1757.65,156034,25.420000000000073,1.467472564266874
8994,12,2024-12-27,1757.65,1782.14,1756.54,1768.38,4193812,10.730000000000018,0.610474212727222
8995,12,2024-12-30,1768.38,1793.15,1758.45,1778.55,1331775,10.169999999999845,0.5751026363111913
8996,12,2024-12-31,1778.55,1803.76,1770.74,1792.23,36629,13.680000000000064,0.7691658935649863
8997,12,2025-01-01,1792.23,1878.73,1781.09,1878.47,3266134,86.24000000000001,4.811882403486161
8998,12,2025-01-02,1878.47,1881.44,1856.57,1864.61,4822019,-13.860000000000127,-0.7378345142589515
8999,12,2025-01-03,1864.61,1871.13,1853.12,1855.43,185593,-9.179999999999836,-0.49232815441297845
9000,12,2025-01-06,1855.43,1900.44,1837.98,1894.8,4793481,39.36999999999989,2.1218801032644663
9001,12,2025-01-07,1894.8,1897.52,1861.52,1872.67,3236059,-22.12999999999988,-1.1679332911125122
9002,12,2025-01-08,1872.67,1926.63,1859.72,1918.49,3735942,45.819999999999936,2.446773857647099
9003,12,2025-01-09,1918.49,1934.2,1918.0,1919.01,3405217,0.5199999999999818,0.027104650011205784
9004,12,2025-01-10,1919.01,1988.42,1913.82,1983.75,465595,64.74000000000001,3.3736145199868686
9005,12,2025-01-13,1983.75,2019.23,1979.7,2015.95,2793488,32.200000000000045,1.6231884057971036
9006,12,2025-01-14,2015.95,2022.99,1996.54,2009.48,2116012,-6.470000000000027,-0.3209404995163584
9007,12,2025-01-15,2009.48,2020.98,1990.14,1996.55,3523164,-12.930000000000064,-0.6434500467782741
9008,12,2025-01-16,1996.55,2068.47,1988.62,2055.02,1387400,58.47000000000003,2.9285517517718076
9009,12,2025-01-17,2055.02,2084.27,2038.59,2081.51,2719528,26.490000000000236,1.2890385495031793
9010,12,2025-01-20,2081.51,2099.4,2061.49,2088.42,3033315,6.9099999999998545,0.3319705406171411
9011,12,2025-01-21,2088.42,2096.27,2073.92,2091.05,4616652,2.630000000000109,0.12593252315147857
9012,12,2025-01-22,2091.05,2169.19,2086.9,2151.09,1591276,60.039999999999964,2.8712847612443486
9013,12,2025-01-23,2151.09,2285.15,2146.15,2280.73,3796567,129.63999999999987,6.026712039012773
9014,12,2025-01-24,2280.73,2330.03,2261.59,2313.14,4665319,32.409999999999854,1.421036247166471
9015,12,2025-01-27,2313.14,2370.1,2290.98,2354.42,1367650,41.2800000000002,1.7845871845197525
9016,12,2025-01-28,2354.42,2360.77,2315.59,2332.01,4642769,-22.409999999999854,-0.9518267768707305
9017,12,2025-01-29,2332.01,2370.02,2315.28,2360.87,4007466,28.859999999999673,1.2375590156131264
9018,12,2025-01-30,2360.87,2420.74,2344.89,2402.64,245184,41.76999999999998,1.769263025918411
9019,12,2025-01-31,2402.64,2425.74,2372.74,2387.24,3045054,-15.400000000000091,-0.6409616088968839
9020,12,2025-02-03,2387.24,2524.66,2385.01,2499.81,1388818,112.57000000000016,4.7154873410298155
9021,12,2025-02-04,2499.81,2508.46,2405.36,2427.02,2900975,-72.78999999999996,-2.9118212984186784
9022,12,2025-02-05,2427.02,2489.28,2419.48,2486.72,389531,59.69999999999982,2.459806676500392
9023,12,2025-02-06,2486.72,2508.03,2402.5,2416.45,306284,-70.26999999999998,-2.8258107064727827
9024,12,2025-02-07,2416.45,2435.49,2401.56,2428.18,1684136,11.730000000000018,0.4854228310124364
9025,12,2025-02-10,2428.18,2485.33,2420.03,2476.67,4100586,48.49000000000024,1.9969689232264591
9026,12,2025-02-11,2476.67,2486.16,2474.73,2478.26,912915,1.5900000000001455,0.06419910605773663
9027,12,2025-02-12,2478.26,2497.77,2461.54,2494.35,934675,16.08999999999969,0.6492458418406337
9028,12,2025-02-13,2494.35,2495.59,2391.16,2411.05,1633747,-83.29999999999973,-3.3395473770721726
9029,12,2025-02-14,2411.05,2474.67,2399.25,2452.32,649001,41.26999999999998,1.7117023703365746
9030,12,2025-02-17,2452.32,2513.81,2444.51,2512.27,443285,59.94999999999982,2.444623866379584
9031,12,2025-02-18,2512.27,2523.42,2489.49,2493.94,1847657,-18.329999999999927,-0.7296190298017302
9032,12,2025-02-19,2493.94,2512.11,2485.18,2495.27,1713286,1.3299999999999272,0.05332927015084273
9033,12,2025-02-20,2495.27,2660.2,2494.65,2643.81,410520,148.53999999999996,5.95286281644872
9034,12,2025-02-21,2643.81,2688.63,2634.17,2671.29,286665,27.480000000000018,1.0394090346885752
9035,12,2025-02-24,2671.29,2695.77,2622.66,2628.0,727019,-43.289999999999964,-1.6205653448333937
9036,12,2025-02-25,2628.0,2644.45,2591.07,2604.67,2883902,-23.329999999999927,-0.8877473363774705
9037,12,2025-02-26,2604.67,2624.95,2525.12,2530.69,1988681,-73.98000000000002,-2.840283030095944
9038,12,2025-02-27,2530.69,2554.92,2385.91,2390.45,1475930,-140.24000000000024,-5.541571666225426
9039,12,2025-02-28,2390.45,2390.94,2351.09,2368.93,3979989,-21.519999999999982,-0.9002489071095394
9040,12,2025-03-03,2368.93,2378.67,2292.5,2315.29,3398179,-53.63999999999987,-2.2643134242041714
9041,12,2025-03-04,2315.29,2334.68,2253.86,2275.36,1189187,-39.929999999999836,-1.724621969602073
9042,12,2025-03-05,2275.36,2322.28,2258.36,2306.44,1532794,31.079999999999927,1.365937697770899
9043,12,2025-03-06,2306.44,2310.44,2257.3,2258.69,2805225,-47.75,-2.070290144118208
9044,12,2025-03-07,2258.69,2272.82,2235.12,2255.79,2715502,-2.900000000000091,-0.12839300656575675
9045,12,2025-03-10,2255.79,2272.42,2252.64,2252.97,2445813,-2.8200000000001637,-0.12501163672151058
9046,12,2025-03-11,2252.97,2311.78,2252.29,2304.27,3880607,51.30000000000018,2.276994367434994
9047,12,2025-03-12,2304.27,2322.84,2186.94,2196.76,27454,-107.50999999999976,-4.665685878824954
9048,12,2025-03-13,2196.76,2225.51,2191.14,2204.69,4154571,7.929999999999836,0.36098617964638086
9049,12,2025-03-14,2204.69,2215.14,2183.78,2184.66,1779212,-20.0300000000002,-0.9085177507949054
9050,12,2025-03-17,2184.66,2219.36,2179.48,2203.26,594468,18.600000000000364,0.8513910631402765
9051,12,2025-03-18,2203.26,2374.81,2186.53,2358.86,3482089,155.5999999999999,7.0622622840699645
9052,12,2025-03-19,2358.86,2411.16,2353.61,2390.95,2853136,32.08999999999969,1.3604029064887144
9053,12,2025-03-20,2390.95,2420.7,2368.0,2410.09,3847637,19.140000000000327,0.8005186223049554
9054,12,2025-03-21,2410.09,2427.4,2392.43,2404.25,2222456,-5.8400000000001455,-0.242314602359254
9055,12,2025-03-24,2404.25,2425.99,2286.07,2304.38,4008965,-99.86999999999989,-4.153894145783504
9056,12,2025-03-25,2304.38,2326.73,2302.74,2316.69,3418555,12.309999999999945,0.5342000885270635
9057,12,2025-03-26,2316.69,2383.78,2313.33,2365.32,3012561,48.63000000000011,2.0991155484764947
9058,12,2025-03-27,2365.32,2381.69,2335.14,2348.49,2575070,-16.830000000000382,-0.7115316320836242
9059,12,2025-03-28,2348.49,2366.52,2309.59,2310.02,3896761,-38.4699999999998,-1.6380738261606311
9060,12,2025-03-31,2310.02,2322.19,2249.77,2271.03,4986634,-38.98999999999978,-1.6878641743361436
9061,12,2025-04-01,2271.03,2281.82,2218.67,2223.21,505179,-47.820000000000164,-2.105652501287969
9062,12,2025-04-02,2223.21,2323.81,2205.3,2310.44,1316214,87.23000000000002,3.9236059571520467
9063,12,2025-04-03,2310.44,2406.58,2307.24,2384.93,1192047,74.48999999999978,3.2240612177766907
9064,12,2025-04-04,2384.93,2406.83,2271.24,2272.14,3284017,-112.78999999999996,-4.729279266058122
9065,12,2025-04-07,2272.14,2282.78,2187.7,2206.57,833260,-65.56999999999971,-2.8858256973601852
9066,12,2025-04-08,2206.57,2287.96,2195.26,2282.68,2054629,76.10999999999967,3.449244755434891
9067,12,2025-04-09,2282.68,2343.81,2277.42,2322.51,1517701,39.83000000000038,1.7448788266423845
9068,12,2025-04-10,2322.51,2333.45,2300.96,2329.67,1995342,7.1599999999998545,0.30828715484539804
9069,12,2025-04-11,2329.67,2413.83,2326.88,2401.51,2194865,71.84000000000015,3.0836985495799896
9070,12,2025-04-14,2401.51,2416.65,2372.02,2389.2,3230305,-12.3100000000004,-0.5125941595079928
9071,12,2025-04-15,2389.2,2406.73,2349.11,2369.97,245460,-19.230000000000018,-0.8048719236564549
9072,12,2025-04-16,2369.97,2370.97,2317.82,2332.83,2744750,-37.13999999999987,-1.5671084444106835
9073,12,2025-04-17,2332.83,2364.36,2318.11,2341.54,2251214,8.710000000000036,0.3733662547206627
9074,12,2025-04-18,2341.54,2360.92,2274.26,2279.11,2077488,-62.429999999999836,-2.6661940432364957
9075,12,2025-04-21,2279.11,2328.26,2272.44,2307.01,291953,27.90000000000009,1.2241620632615402
9076,12,2025-04-22,2307.01,2502.48,2302.01,2479.76,1901349,172.75,7.488047299318164
9077,12,2025-04-23,2479.76,2517.24,2468.65,2503.84,2922356,24.079999999999927,0.9710617156498985
9078,12,2025-04-24,2503.84,2529.74,2483.36,2505.42,853151,1.5799999999999272,0.06310307367882641
9079,12,2025-04-25,2505.42,2548.19,2488.95,2530.71,2209976,25.289999999999964,1.0094115956606062
9080,12,2025-04-28,2530.71,2569.81,2512.04,2553.42,622873,22.710000000000036,0.8973766255319667
9081,12,2025-04-29,2553.42,2574.9,2491.87,2508.93,2259384,-44.49000000000024,-1.742369057969321
9082,12,2025-04-30,2508.93,2529.66,2456.52,2474.26,4568829,-34.66999999999962,-1.3818639818567924
9083,12,2025-05-01,2474.26,2492.73,2469.12,2475.23,1642359,0.9699999999997999,0.039203640684479395
9084,12,2025-05-02,2475.23,2485.6,2410.76,2430.06,2472945,-45.17000000000007,-1.8248809201569176
9085,12,2025-05-05,2430.06,2435.62,2257.15,2278.18,1595827,-151.8800000000001,-6.2500514390591215
9086,12,2025-05-06,2278.18,2291.11,2260.12,2263.49,2176874,-14.690000000000055,-0.6448129647350102
9087,12,2025-05-07,2263.49,2270.61,2205.27,2212.51,3226098,-50.97999999999956,-2.2522741430268995
9088,12,2025-05-08,2212.51,2223.48,2175.75,2192.59,3509503,-19.920000000000073,-0.900334913740506
9089,12,2025-05-09,2192.59,2250.6,2179.47,2231.69,4639061,39.09999999999991,1.783279135634109
9090,12,2025-05-12,2231.69,2249.16,2183.8,2196.88,4531768,-34.809999999999945,-1.559804453127448
9091,12,2025-05-13,2196.88,2230.34,2177.48,2222.43,622408,25.549999999999727,1.1630130002548944
9092,12,2025-05-14,2222.43,2355.94,2210.48,2344.83,2778198,122.40000000000009,5.507485050147816
9093,12,2025-05-15,2344.83,2355.23,2324.74,2349.2,3291051,4.369999999999891,0.18636745520996792
9094,12,2025-05-16,2349.2,2484.91,2342.71,2463.77,3188913,114.57000000000016,4.876979397241621
9095,12,2025-05-19,2463.77,2483.78,2419.06,2419.12,2978649,-44.65000000000009,-1.8122633200339355
9096,12,2025-05-20,2419.12,2514.99,2406.21,2499.65,3153941,80.5300000000002,3.328896458216219
9097,12,2025-05-21,2499.65,2536.48,2488.35,2527.99,1672215,28.33999999999969,1.1337587262216586
9098,12,2025-05-22,2527.99,2539.98,2460.97,2476.37,4193333,-51.61999999999989,-2.0419384570350316
9099,12,2025-05-23,2476.37,2488.45,2347.87,2364.16,1740036,-112.21000000000004,-4.531229178192275
9100,12,2025-05-26,2364.16,2373.95,2340.87,2354.12,1477106,-10.039999999999964,-0.4246751488900905
9101,12,2025-05-27,2354.12,2362.42,2330.15,2331.28,2921577,-22.83999999999969,-0.9702139228246518
9102,12,2025-05-28,2331.28,2335.38,2304.25,2312.98,1353421,-18.300000000000182,-0.78497649360009
9103,12,2025-05-29,2312.98,2380.24,2300.43,2365.26,3348727,52.2800000000002,2.260287594358801
9104,12,2025-05-30,2365.26,2385.88,2362.36,2385.16,483686,19.899999999999636,0.8413451375324335
9105,12,2025-06-02,2385.16,2397.85,2368.35,2371.06,4676230,-14.099999999999909,-0.5911553103355712
9106,12,2025-06-03,2371.06,2391.32,2324.74,2347.55,222075,-23.509999999999764,-0.9915396489333785
9107,12,2025-06-04,2347.55,2387.54,2335.16,2366.19,3941566,18.639999999999873,0.7940192967135896
9108,12,2025-06-05,2366.19,2389.15,2364.4,2387.93,601475,21.73999999999978,0.9187765986670463
9109,12,2025-06-06,2387.93,2413.33,2366.94,2389.5,1557026,1.5700000000001637,0.06574732090137332
9110,12,2025-06-09,2389.5,2398.73,2358.44,2367.63,3673552,-21.86999999999989,-0.915254237288131
9111,12,2025-06-10,2367.63,2385.32,2308.0,2318.62,393125,-49.01000000000022,-2.0700024919434292
9112,12,2025-06-11,2318.62,2336.93,2283.52,2296.97,2451952,-21.65000000000009,-0.9337450725000255
9113,12,2025-06-12,2296.97,2315.15,2277.04,2300.24,3071436,3.269999999999982,0.1423614587913635
9114,12,2025-06-13,2300.24,2421.92,2286.12,2406.05,2660587,105.8100000000004,4.599954787326558
9115,12,2025-06-16,2406.05,2422.73,2369.11,2379.24,2036583,-26.8100000000004,-1.114274433199659
9116,12,2025-06-17,2379.24,2397.3,2326.17,2326.3,3398182,-52.9399999999996,-2.225080277735731
9117,12,2025-06-18,2326.3,2334.22,2199.99,2203.8,1677917,-122.5,-5.265872845290804
9118,12,2025-06-19,2203.8,2212.43,2184.06,2193.66,3364780,-10.140000000000327,-0.46011434794447437
9119,12,2025-06-20,2193.66,2277.43,2189.5,2262.96,1393094,69.30000000000018,3.1591039632395264
9120,12,2025-06-23,2262.96,2264.75,2230.46,2251.75,4433886,-11.210000000000036,-0.4953688973733533
9121,12,2025-06-24,2251.75,2280.75,2234.93,2259.05,2464142,7.300000000000182,0.3241922948817667
9122,12,2025-06-25,2259.05,2264.5,2211.83,2218.02,3683827,-41.0300000000002,-1.8162501936654876
9123,12,2025-06-26,2218.02,2228.35,2197.3,2225.66,4225366,7.639999999999873,0.344451357517059
9124,12,2025-06-27,2225.66,2303.82,2224.39,2300.59,2683979,74.93000000000029,3.3666418051274816
9125,12,2025-06-30,2300.59,2302.6,2228.04,2249.48,4152530,-51.11000000000013,-2.2216040233157637
9126,12,2025-07-01,2249.48,2252.04,2180.43,2199.72,3417950,-49.76000000000022,-2.21206678876897
9127,12,2025-07-02,2199.72,2252.71,2181.05,2239.32,2351646,39.600000000000364,1.8002291200698437
9128,12,2025-07-03,2239.32,2250.53,2213.9,2220.36,1944586,-18.960000000000036,-0.8466856009860151
9129,12,2025-07-04,2220.36,2265.01,2217.09,2251.5,44910,31.139999999999873,1.4024752742798408
9130,12,2025-07-07,2251.5,2275.49,2243.3,2256.29,1581680,4.789999999999964,0.21274705751720913
9131,12,2025-07-08,2256.29,2265.12,2203.59,2220.45,4535559,-35.840000000000146,-1.5884482934374635
9132,12,2025-07-09,2220.45,2269.71,2209.09,2247.27,4114398,26.820000000000164,1.2078632709585968
9133,12,2025-07-10,2247.27,2259.22,2240.35,2259.14,4652757,11.86999999999989,0.5281964338953438
9134,12,2025-07-11,2259.14,2266.07,2250.84,2255.92,3653141,-3.2199999999998,-0.14253211399027063
9135,12,2025-07-14,2255.92,2277.28,2241.81,2246.36,4567945,-9.559999999999945,-0.4237738926912277
9136,12,2025-07-15,2246.36,2347.83,2238.09,2330.22,4036474,83.85999999999967,3.733150519061934
9137,12,2025-07-16,2330.22,2340.14,2315.9,2328.45,1138711,-1.7699999999999818,-0.07595849318948349
9138,12,2025-07-17,2328.45,2378.05,2326.1,2370.99,2237785,42.539999999999964,1.8269664369000824
9139,12,2025-07-18,2370.99,2423.99,2353.84,2406.2,1546914,35.210000000000036,1.485033677915134
9140,12,2025-07-21,2406.2,2436.94,2383.42,2415.48,4661992,9.2800000000002,0.3856703515917297
9141,12,2025-07-22,2415.48,2436.69,2408.35,2421.11,4962136,5.630000000000109,0.23307996754268756
9142,12,2025-07-23,2421.11,2428.16,2390.97,2396.16,2425886,-24.950000000000273,-1.0305190594396896
9143,12,2025-07-24,2396.16,2435.6,2386.33,2424.93,3133052,28.769999999999982,1.200671073717948
9144,12,2025-07-25,2424.93,2426.9,2394.53,2412.79,3844310,-12.139999999999873,-0.5006330079631113
9145,12,2025-07-28,2412.79,2459.48,2396.01,2445.32,4622481,32.5300000000002,1.3482317151513477
9146,12,2025-07-29,2445.32,2461.61,2432.89,2443.44,133608,-1.8800000000001091,-0.07688155333453736
9147,12,2025-07-30,2443.44,2456.13,2312.7,2329.67,13445,-113.76999999999998,-4.656140523196804
9148,12,2025-07-31,2329.67,2350.34,2289.05,2309.52,2711076,-20.15000000000009,-0.8649293676786881
9149,12,2025-08-01,2309.52,2331.21,2297.8,2328.0,477213,18.480000000000018,0.8001662683154949
9150,12,2025-08-04,2328.0,2341.72,2279.78,2287.06,4156647,-40.940000000000055,-1.7585910652920984
9151,12,2025-08-05,2287.06,2291.14,2231.47,2244.88,2964732,-42.179999999999836,-1.8442891747483598
9152,12,2025-08-06,2244.88,2245.85,2229.29,2239.21,2655791,-5.670000000000073,-0.2525747478707135
9153,12,2025-08-07,2239.21,2273.67,2233.53,2270.02,793402,30.809999999999945,1.375931690194307
9154,12,2025-08-08,2270.02,2272.66,2230.76,2250.55,1396517,-19.4699999999998,-0.8577016942581915
9155,12,2025-08-11,2250.55,2264.86,2202.89,2223.53,4224593,-27.019999999999982,-1.2005954100108853
9156,12,2025-08-12,2223.53,2307.59,2204.74,2306.0,2264599,82.4699999999998,3.7089672727599714
9157,12,2025-08-13,2306.0,2397.47,2303.83,2374.9,3842704,68.90000000000009,2.9878577623590674
9158,12,2025-08-14,2374.9,2379.74,2304.43,2313.22,4370376,-61.68000000000029,-2.597161985767834
9159,12,2025-08-15,2313.22,2324.97,2256.85,2274.81,2649114,-38.409999999999854,-1.6604559877573193
9160,12,2025-08-18,2274.81,2282.61,2264.69,2278.81,4622483,4.0,0.17583886126753442
9161,12,2025-08-19,2278.81,2361.34,2276.75,2342.93,2911867,64.11999999999989,2.813749281423194
9162,12,2025-08-20,2342.93,2397.28,2339.67,2388.3,1021520,45.370000000000346,1.9364641709312846
9163,12,2025-08-21,2388.3,2395.76,2352.21,2358.93,252665,-29.370000000000346,-1.2297450069086941
9164,12,2025-08-22,2358.93,2394.04,2340.86,2383.02,120541,24.090000000000146,1.0212257252228827
9165,12,2025-08-25,2383.02,2415.14,2365.98,2400.89,1158218,17.86999999999989,0.7498887965690548
9166,12,2025-08-26,2400.89,2420.19,2357.85,2369.22,3055406,-31.670000000000073,-1.3190941692455744
9167,12,2025-08-27,2369.22,2371.41,2317.47,2331.4,2744203,-37.81999999999971,-1.5963059572348584
9168,12,2025-08-28,2331.4,2382.64,2316.98,2368.24,2505984,36.83999999999969,1.5801664236081192
9169,12,2025-08-29,2368.24,2424.06,2353.62,2411.18,1342177,42.940000000000055,1.813160828294432
9170,12,2025-09-01,2411.18,2432.19,2409.95,2410.54,2790561,-0.6399999999998727,-0.02654302042982576
9171,12,2025-09-02,2410.54,2497.12,2393.24,2488.16,111453,77.61999999999989,3.220025388502157
9172,12,2025-09-03,2488.16,2498.25,2378.66,2398.6,1258501,-89.55999999999995,-3.599446980901548
9173,12,2025-09-04,2398.6,2422.02,2396.78,2398.32,359581,-0.27999999999974534,-0.011673476194436145
9174,12,2025-09-05,2398.32,2412.6,2356.6,2362.51,2057053,-35.809999999999945,-1.4931285232996407
9175,12,2025-09-08,2362.51,2379.5,2326.92,2338.72,4525738,-23.79000000000042,-1.006979864635511
9176,12,2025-09-09,2338.72,2387.57,2327.38,2364.57,2927388,25.850000000000364,1.1053054662379578
9177,12,2025-09-10,2364.57,2369.93,2298.12,2320.5,2168750,-44.070000000000164,-1.8637638132937557
9178,12,2025-09-11,2320.5,2379.17,2301.06,2379.13,3002324,58.63000000000011,2.526610644257708
9179,12,2025-09-12,2379.13,2422.76,2371.73,2400.35,4181295,21.2199999999998,0.8919226776174399
9180,12,2025-09-15,2400.35,2410.96,2374.28,2389.92,1678874,-10.429999999999836,-0.43451996583830843
9181,12,2025-09-16,2389.92,2391.38,2286.6,2289.79,1460465,-100.13000000000011,-4.189679989288349
9182,12,2025-09-17,2289.79,2319.65,2267.68,2297.22,4140040,7.429999999999836,0.324483904637536
9183,12,2025-09-18,2297.22,2307.33,2271.39,2280.22,233952,-17.0,-0.7400248996613299
9184,12,2025-09-19,2280.22,2292.4,2201.29,2202.89,4011574,-77.32999999999993,-3.3913394321600516
9185,12,2025-09-22,2202.89,2217.15,2146.6,2151.61,1333597,-51.279999999999745,-2.327851141001128
9186,12,2025-09-23,2151.61,2223.64,2134.46,2216.68,1061349,65.06999999999971,3.0242469592537544
9187,12,2025-09-24,2216.68,2223.0,2143.63,2148.69,3228573,-67.98999999999978,-3.0671995957918954
9188,12,2025-09-25,2148.69,2173.89,2133.19,2162.5,1107517,13.809999999999945,0.6427171904741934
9189,12,2025-09-26,2162.5,2169.11,2131.34,2147.38,3133200,-15.11999999999989,-0.6991907514450817
9190,12,2025-09-29,2147.38,2151.34,2111.88,2124.58,3543658,-22.800000000000182,-1.061758980711387
9191,12,2025-09-30,2124.58,2139.01,2045.16,2057.73,398781,-66.84999999999991,-3.14650425025181
