index_id,index_name,trade_date,open_value,close_value,daily_change
925,Sensex,2024-01-15,74961.91,75984.81,1022.89
926,Sensex,2024-01-16,75984.81,74749.67,-1235.14
927,Sensex,2024-01-17,74749.67,74327.47,-422.2
928,Sensex,2024-01-18,74327.47,74673.05,345.57
929,Sensex,2024-01-19,74673.05,75996.31,1323.26
930,Sensex,2024-01-22,75996.31,75979.34,-16.97
931,Sensex,2024-01-23,75979.34,75553.31,-426.03
932,Sensex,2024-01-24,75553.31,77154.49,1601.18
933,Sensex,2024-01-25,77154.49,75964.14,-1190.35
934,Sensex,2024-01-26,75964.14,74164.79,-1799.35
935,Sensex,2024-01-29,74164.79,74560.84,396.05
936,Sensex,2024-01-30,74560.84,74186.35,-374.49
937,Sensex,2024-01-31,74186.35,73390.07,-796.28
938,Sensex,2024-02-01,73390.07,73998.61,608.54
939,Sensex,2024-02-02,73998.61,74234.06,235.45
940,Sensex,2024-02-05,74234.06,73810.57,-423.5
941,Sensex,2024-02-06,73810.57,72807.97,-1002.59
942,Sensex,2024-02-07,72807.97,73543.12,735.14
943,Sensex,2024-02-08,73543.12,74105.88,562.77
944,Sensex,2024-02-09,74105.88,74062.09,-43.79
945,Sensex,2024-02-12,74062.09,75603.55,1541.45
946,Sensex,2024-02-13,75603.55,74751.42,-852.12
947,Sensex,2024-02-14,74751.42,73534.41,-1217.01
948,Sensex,2024-02-15,73534.41,73011.51,-522.9
949,Sensex,2024-02-16,73011.51,73011.41,-0.11
950,Sensex,2024-02-19,73011.41,73243.34,231.94
951,Sensex,2024-02-20,73243.34,73085.61,-157.74
952,Sensex,2024-02-21,73085.61,73405.18,319.57
953,Sensex,2024-02-22,73405.18,72431.32,-973.86
954,Sensex,2024-02-23,72431.32,73617.85,1186.53
955,Sensex,2024-02-26,73617.85,73588.13,-29.72
956,Sensex,2024-02-27,73588.13,74529.34,941.21
957,Sensex,2024-02-28,74529.34,74847.58,318.24
958,Sensex,2024-02-29,74847.58,75261.06,413.48
959,Sensex,2024-03-01,75261.06,75770.38,509.32
960,Sensex,2024-03-04,75770.38,76181.42,411.04
961,Sensex,2024-03-05,76181.42,76758.11,576.69
962,Sensex,2024-03-06,76758.11,77918.75,1160.63
963,Sensex,2024-03-07,77918.75,78126.15,207.4
964,Sensex,2024-03-08,78126.15,78774.52,648.37
965,Sensex,2024-03-11,78774.52,78736.15,-38.37
966,Sensex,2024-03-12,78736.15,80022.8,1286.65
967,Sensex,2024-03-13,80022.8,79467.41,-555.38
968,Sensex,2024-03-14,79467.41,81081.42,1614.01
969,Sensex,2024-03-15,81081.42,81086.15,4.72
970,Sensex,2024-03-18,81086.15,79850.52,-1235.63
971,Sensex,2024-03-19,79850.52,80002.96,152.45
972,Sensex,2024-03-20,80002.96,79443.62,-559.35
973,Sensex,2024-03-21,79443.62,80217.96,774.34
974,Sensex,2024-03-22,80217.96,79682.19,-535.76
975,Sensex,2024-03-25,79682.19,79330.95,-351.24
976,Sensex,2024-03-26,79330.95,77721.73,-1609.22
977,Sensex,2024-03-27,77721.73,77373.9,-347.83
978,Sensex,2024-03-28,77373.9,75349.59,-2024.31
979,Sensex,2024-03-29,75349.59,74074.45,-1275.14
980,Sensex,2024-04-01,74074.45,74731.09,656.64
981,Sensex,2024-04-02,74731.09,75414.42,683.33
982,Sensex,2024-04-03,75414.42,75805.06,390.65
983,Sensex,2024-04-04,75805.06,75036.65,-768.42
984,Sensex,2024-04-05,75036.65,75034.79,-1.86
985,Sensex,2024-04-08,75034.79,75069.33,34.54
986,Sensex,2024-04-09,75069.33,74150.33,-919.0
987,Sensex,2024-04-10,74150.33,75413.66,1263.33
988,Sensex,2024-04-11,75413.66,76179.18,765.52
989,Sensex,2024-04-12,76179.18,76032.11,-147.07
990,Sensex,2024-04-15,76032.11,76092.61,60.5
991,Sensex,2024-04-16,76092.61,76305.08,212.47
992,Sensex,2024-04-17,76305.08,74629.49,-1675.59
993,Sensex,2024-04-18,74629.49,74463.89,-165.6
994,Sensex,2024-04-19,74463.89,73942.51,-521.38
995,Sensex,2024-04-22,73942.51,73164.79,-777.71
996,Sensex,2024-04-23,73164.79,72975.14,-189.65
997,Sensex,2024-04-24,72975.14,74454.68,1479.54
998,Sensex,2024-04-25,74454.68,75016.76,562.08
999,Sensex,2024-04-26,75016.76,74582.94,-433.82
1000,Sensex,2024-04-29,74582.94,75089.98,507.05
1001,Sensex,2024-04-30,75089.98,76283.38,1193.4
1002,Sensex,2024-05-01,76283.38,77097.4,814.02
1003,Sensex,2024-05-02,77097.4,77186.52,89.12
1004,Sensex,2024-05-03,77186.52,76675.83,-510.69
1005,Sensex,2024-05-06,76675.83,77303.07,627.24
1006,Sensex,2024-05-07,77303.07,77676.32,373.25
1007,Sensex,2024-05-08,77676.32,78480.04,803.73
1008,Sensex,2024-05-09,78480.04,79067.62,587.57
1009,Sensex,2024-05-10,79067.62,80019.99,952.38
1010,Sensex,2024-05-13,80019.99,79588.88,-431.11
1011,Sensex,2024-05-14,79588.88,80782.02,1193.14
1012,Sensex,2024-05-15,80782.02,80998.0,215.98
1013,Sensex,2024-05-16,80998.0,82887.51,1889.51
1014,Sensex,2024-05-17,82887.51,82300.58,-586.93
1015,Sensex,2024-05-20,82300.58,83913.31,1612.73
1016,Sensex,2024-05-21,83913.31,84137.94,224.64
1017,Sensex,2024-05-22,84137.94,83577.12,-560.83
1018,Sensex,2024-05-23,83577.12,83174.04,-403.07
1019,Sensex,2024-05-24,83174.04,82922.54,-251.5
1020,Sensex,2024-05-27,82922.54,83350.9,428.36
1021,Sensex,2024-05-28,83350.9,83871.95,521.04
1022,Sensex,2024-05-29,83871.95,83384.59,-487.35
1023,Sensex,2024-05-30,83384.59,83403.95,19.35
1024,Sensex,2024-05-31,83403.95,85411.06,2007.11
1025,Sensex,2024-06-03,85411.06,87076.83,1665.77
1026,Sensex,2024-06-04,87076.83,87538.3,461.47
1027,Sensex,2024-06-05,87538.3,87618.66,80.36
1028,Sensex,2024-06-06,87618.66,87778.16,159.5
1029,Sensex,2024-06-07,87778.16,88414.43,636.28
1030,Sensex,2024-06-10,88414.43,87463.92,-950.52
1031,Sensex,2024-06-11,87463.92,87260.03,-203.89
1032,Sensex,2024-06-12,87260.03,85702.05,-1557.98
1033,Sensex,2024-06-13,85702.05,86121.26,419.21
1034,Sensex,2024-06-14,86121.26,86777.43,656.17
1035,Sensex,2024-06-17,86777.43,86359.59,-417.84
1036,Sensex,2024-06-18,86359.59,87897.99,1538.4
1037,Sensex,2024-06-19,87897.99,86756.77,-1141.22
1038,Sensex,2024-06-20,86756.77,85402.66,-1354.11
1039,Sensex,2024-06-21,85402.66,85656.22,253.56
1040,Sensex,2024-06-24,85656.22,86685.64,1029.42
1041,Sensex,2024-06-25,86685.64,88334.68,1649.04
1042,Sensex,2024-06-26,88334.68,87932.96,-401.72
1043,Sensex,2024-06-27,87932.96,89020.29,1087.33
1044,Sensex,2024-06-28,89020.29,89027.09,6.8
1045,Sensex,2024-07-01,89027.09,88902.55,-124.54
1046,Sensex,2024-07-02,88902.55,89811.16,908.61
1047,Sensex,2024-07-03,89811.16,90500.51,689.35
1048,Sensex,2024-07-04,90500.51,88976.45,-1524.06
1049,Sensex,2024-07-05,88976.45,90466.09,1489.64
1050,Sensex,2024-07-08,90466.09,91884.69,1418.6
1051,Sensex,2024-07-09,91884.69,91298.36,-586.33
1052,Sensex,2024-07-10,91298.36,91741.5,443.15
1053,Sensex,2024-07-11,91741.5,92285.93,544.42
1054,Sensex,2024-07-12,92285.93,92596.69,310.76
1055,Sensex,2024-07-15,92596.69,92082.47,-514.22
1056,Sensex,2024-07-16,92082.47,91448.22,-634.25
1057,Sensex,2024-07-17,91448.22,91468.24,20.02
1058,Sensex,2024-07-18,91468.24,92693.92,1225.68
1059,Sensex,2024-07-19,92693.92,93294.54,600.62
1060,Sensex,2024-07-22,93294.54,92960.84,-333.69
1061,Sensex,2024-07-23,92960.84,93796.44,835.6
1062,Sensex,2024-07-24,93796.44,90904.32,-2892.12
1063,Sensex,2024-07-25,90904.32,92098.48,1194.16
1064,Sensex,2024-07-26,92098.48,90382.05,-1716.43
1065,Sensex,2024-07-29,90382.05,90066.91,-315.15
1066,Sensex,2024-07-30,90066.91,89002.64,-1064.26
1067,Sensex,2024-07-31,89002.64,87779.61,-1223.03
1068,Sensex,2024-08-01,87779.61,88944.37,1164.76
1069,Sensex,2024-08-02,88944.37,88531.25,-413.12
1070,Sensex,2024-08-05,88531.25,88912.95,381.71
1071,Sensex,2024-08-06,88912.95,88911.52,-1.43
1072,Sensex,2024-08-07,88911.52,89422.53,511.01
1073,Sensex,2024-08-08,89422.53,89542.81,120.28
1074,Sensex,2024-08-09,89542.81,88323.87,-1218.94
1075,Sensex,2024-08-12,88323.87,89335.97,1012.1
1076,Sensex,2024-08-13,89335.97,88895.43,-440.54
1077,Sensex,2024-08-14,88895.43,87417.77,-1477.66
1078,Sensex,2024-08-15,87417.77,87049.81,-367.96
1079,Sensex,2024-08-16,87049.81,88530.38,1480.57
1080,Sensex,2024-08-19,88530.38,89402.62,872.24
1081,Sensex,2024-08-20,89402.62,89104.45,-298.17
1082,Sensex,2024-08-21,89104.45,88806.67,-297.77
1083,Sensex,2024-08-22,88806.67,88536.88,-269.79
1084,Sensex,2024-08-23,88536.88,90603.71,2066.83
1085,Sensex,2024-08-26,90603.71,91029.66,425.95
1086,Sensex,2024-08-27,91029.66,91505.79,476.13
1087,Sensex,2024-08-28,91505.79,92588.59,1082.8
1088,Sensex,2024-08-29,92588.59,92878.08,289.49
1089,Sensex,2024-08-30,92878.08,92659.87,-218.21
1090,Sensex,2024-09-02,92659.87,92506.07,-153.8
1091,Sensex,2024-09-03,92506.07,92479.46,-26.61
1092,Sensex,2024-09-04,92479.46,92487.83,8.37
1093,Sensex,2024-09-05,92487.83,93274.34,786.51
1094,Sensex,2024-09-06,93274.34,93374.28,99.93
1095,Sensex,2024-09-09,93374.28,94173.47,799.19
1096,Sensex,2024-09-10,94173.47,94136.94,-36.53
1097,Sensex,2024-09-11,94136.94,94265.44,128.5
1098,Sensex,2024-09-12,94265.44,92240.6,-2024.84
1099,Sensex,2024-09-13,92240.6,93216.47,975.87
1100,Sensex,2024-09-16,93216.47,93618.36,401.89
1101,Sensex,2024-09-17,93618.36,94692.92,1074.56
1102,Sensex,2024-09-18,94692.92,91723.46,-2969.46
1103,Sensex,2024-09-19,91723.46,93876.41,2152.94
1104,Sensex,2024-09-20,93876.41,93779.2,-97.21
1105,Sensex,2024-09-23,93779.2,94969.26,1190.06
1106,Sensex,2024-09-24,94969.26,93930.39,-1038.87
1107,Sensex,2024-09-25,93930.39,94610.5,680.1
1108,Sensex,2024-09-26,94610.5,93561.5,-1049.0
1109,Sensex,2024-09-27,93561.5,92966.31,-595.19
1110,Sensex,2024-09-30,92966.31,94970.14,2003.83
1111,Sensex,2024-10-01,94970.14,94818.42,-151.72
1112,Sensex,2024-10-02,94818.42,95092.61,274.19
1113,Sensex,2024-10-03,95092.61,96050.27,957.65
1114,Sensex,2024-10-04,96050.27,96622.01,571.74
1115,Sensex,2024-10-07,96622.01,96830.19,208.18
1116,Sensex,2024-10-08,96830.19,97267.34,437.15
1117,Sensex,2024-10-09,97267.34,99887.48,2620.15
1118,Sensex,2024-10-10,99887.48,99874.12,-13.37
1119,Sensex,2024-10-11,99874.12,100144.98,270.87
1120,Sensex,2024-10-14,100144.98,101352.45,1207.47
1121,Sensex,2024-10-15,101352.45,102635.65,1283.2
1122,Sensex,2024-10-16,102635.65,104027.12,1391.47
1123,Sensex,2024-10-17,104027.12,104810.03,782.91
1124,Sensex,2024-10-18,104810.03,103544.65,-1265.38
1125,Sensex,2024-10-21,103544.65,105456.89,1912.24
1126,Sensex,2024-10-22,105456.89,104179.83,-1277.06
1127,Sensex,2024-10-23,104179.83,104578.73,398.9
1128,Sensex,2024-10-24,104578.73,103763.33,-815.4
1129,Sensex,2024-10-25,103763.33,103742.0,-21.33
1130,Sensex,2024-10-28,103742.0,104169.05,427.04
1131,Sensex,2024-10-29,104169.05,104589.36,420.31
1132,Sensex,2024-10-30,104589.36,105127.07,537.71
1133,Sensex,2024-10-31,105127.07,107045.72,1918.66
1134,Sensex,2024-11-01,107045.72,107633.28,587.56
1135,Sensex,2024-11-04,107633.28,107398.03,-235.26
1136,Sensex,2024-11-05,107398.03,108590.68,1192.65
1137,Sensex,2024-11-06,108590.68,110065.79,1475.11
1138,Sensex,2024-11-07,110065.79,108634.53,-1431.26
1139,Sensex,2024-11-08,108634.53,109402.73,768.2
1140,Sensex,2024-11-11,109402.73,110301.24,898.51
1141,Sensex,2024-11-12,110301.24,109995.36,-305.89
1142,Sensex,2024-11-13,109995.36,111714.89,1719.53
1143,Sensex,2024-11-14,111714.89,111586.35,-128.54
1144,Sensex,2024-11-15,111586.35,111796.28,209.93
1145,Sensex,2024-11-18,111796.28,111639.34,-156.94
1146,Sensex,2024-11-19,111639.34,111714.29,74.95
1147,Sensex,2024-11-20,111714.29,110422.98,-1291.31
1148,Sensex,2024-11-21,110422.98,108729.03,-1693.95
1149,Sensex,2024-11-22,108729.03,110690.46,1961.42
1150,Sensex,2024-11-25,110690.46,109714.55,-975.91
1151,Sensex,2024-11-26,109714.55,108572.93,-1141.61
1152,Sensex,2024-11-27,108572.93,106055.42,-2517.51
1153,Sensex,2024-11-28,106055.42,105363.03,-692.39
1154,Sensex,2024-11-29,105363.03,103882.26,-1480.77
1155,Sensex,2024-12-02,103882.26,105810.54,1928.28
1156,Sensex,2024-12-03,105810.54,107038.79,1228.25
1157,Sensex,2024-12-04,107038.79,106282.06,-756.73
1158,Sensex,2024-12-05,106282.06,108968.53,2686.47
1159,Sensex,2024-12-06,108968.53,110199.81,1231.28
1160,Sensex,2024-12-09,110199.81,109861.15,-338.66
1161,Sensex,2024-12-10,109861.15,106895.62,-2965.53
1162,Sensex,2024-12-11,106895.62,109642.87,2747.26
1163,Sensex,2024-12-12,109642.87,108021.77,-1621.1
1164,Sensex,2024-12-13,108021.77,106120.65,-1901.12
1165,Sensex,2024-12-16,106120.65,107367.39,1246.73
1166,Sensex,2024-12-17,107367.39,110302.52,2935.13
1167,Sensex,2024-12-18,110302.52,112037.25,1734.73
1168,Sensex,2024-12-19,112037.25,112788.23,750.99
1169,Sensex,2024-12-20,112788.23,113582.52,794.29
1170,Sensex,2024-12-23,113582.52,114705.58,1123.06
1171,Sensex,2024-12-24,114705.58,115720.52,1014.94
1172,Sensex,2024-12-25,115720.52,116136.31,415.8
1173,Sensex,2024-12-26,116136.31,116327.5,191.19
1174,Sensex,2024-12-27,116327.5,116305.57,-21.93
1175,Sensex,2024-12-30,116305.57,115399.13,-906.44
1176,Sensex,2024-12-31,115399.13,115100.54,-298.59
1177,Sensex,2025-01-01,115100.54,113014.63,-2085.91
1178,Sensex,2025-01-02,113014.63,112948.88,-65.74
1179,Sensex,2025-01-03,112948.88,111777.1,-1171.79
1180,Sensex,2025-01-06,111777.1,110476.07,-1301.03
1181,Sensex,2025-01-07,110476.07,110749.92,273.85
1182,Sensex,2025-01-08,110749.92,112501.1,1751.18
1183,Sensex,2025-01-09,112501.1,113693.78,1192.68
1184,Sensex,2025-01-10,113693.78,111786.51,-1907.27
1185,Sensex,2025-01-13,111786.51,110625.5,-1161.0
1186,Sensex,2025-01-14,110625.5,111825.62,1200.12
1187,Sensex,2025-01-15,111825.62,110673.0,-1152.63
1188,Sensex,2025-01-16,110673.0,110454.86,-218.13
1189,Sensex,2025-01-17,110454.86,111178.41,723.54
1190,Sensex,2025-01-20,111178.41,110049.75,-1128.66
1191,Sensex,2025-01-21,110049.75,110232.33,182.59
1192,Sensex,2025-01-22,110232.33,108669.87,-1562.46
1193,Sensex,2025-01-23,108669.87,108005.35,-664.52
1194,Sensex,2025-01-24,108005.35,108439.27,433.92
1195,Sensex,2025-01-27,108439.27,106593.32,-1845.95
1196,Sensex,2025-01-28,106593.32,107163.08,569.76
1197,Sensex,2025-01-29,107163.08,107193.51,30.43
1198,Sensex,2025-01-30,107193.51,107898.57,705.05
1199,Sensex,2025-01-31,107898.57,108218.28,319.71
1200,Sensex,2025-02-03,108218.28,109896.26,1677.98
1201,Sensex,2025-02-04,109896.26,110102.59,206.33
1202,Sensex,2025-02-05,110102.59,109637.57,-465.01
1203,Sensex,2025-02-06,109637.57,109839.88,202.31
1204,Sensex,2025-02-07,109839.88,110551.24,711.35
1205,Sensex,2025-02-10,110551.24,110665.93,114.69
1206,Sensex,2025-02-11,110665.93,110770.68,104.75
1207,Sensex,2025-02-12,110770.68,109970.7,-799.98
1208,Sensex,2025-02-13,109970.7,109223.79,-746.91
1209,Sensex,2025-02-14,109223.79,107593.22,-1630.56
1210,Sensex,2025-02-17,107593.22,109717.69,2124.47
1211,Sensex,2025-02-18,109717.69,108271.34,-1446.35
1212,Sensex,2025-02-19,108271.34,107500.23,-771.1
1213,Sensex,2025-02-20,107500.23,106704.46,-795.77
1214,Sensex,2025-02-21,106704.46,107808.23,1103.77
1215,Sensex,2025-02-24,107808.23,107512.36,-295.87
1216,Sensex,2025-02-25,107512.36,109041.74,1529.38
1217,Sensex,2025-02-26,109041.74,108288.44,-753.3
1218,Sensex,2025-02-27,108288.44,108674.91,386.47
1219,Sensex,2025-02-28,108674.91,107730.66,-944.26
1220,Sensex,2025-03-03,107730.66,110326.6,2595.95
1221,Sensex,2025-03-04,110326.6,108940.5,-1386.1
1222,Sensex,2025-03-05,108940.5,109366.25,425.74
1223,Sensex,2025-03-06,109366.25,110183.38,817.13
1224,Sensex,2025-03-07,110183.38,110740.01,556.62
1225,Sensex,2025-03-10,110740.01,110569.67,-170.34
1226,Sensex,2025-03-11,110569.67,110467.06,-102.61
1227,Sensex,2025-03-12,110467.06,110575.53,108.47
1228,Sensex,2025-03-13,110575.53,110452.01,-123.52
1229,Sensex,2025-03-14,110452.01,111678.32,1226.31
1230,Sensex,2025-03-17,111678.32,114449.71,2771.38
1231,Sensex,2025-03-18,114449.71,113805.08,-644.63
1232,Sensex,2025-03-19,113805.08,112147.19,-1657.89
1233,Sensex,2025-03-20,112147.19,112094.35,-52.83
1234,Sensex,2025-03-21,112094.35,115331.28,3236.93
1235,Sensex,2025-03-24,115331.28,114369.37,-961.91
1236,Sensex,2025-03-25,114369.37,116488.66,2119.3
1237,Sensex,2025-03-26,116488.66,118696.67,2208.01
1238,Sensex,2025-03-27,118696.67,118033.22,-663.45
1239,Sensex,2025-03-28,118033.22,118830.99,797.76
1240,Sensex,2025-03-31,118830.99,121018.95,2187.96
1241,Sensex,2025-04-01,121018.95,120574.76,-444.19
1242,Sensex,2025-04-02,120574.76,120365.03,-209.73
1243,Sensex,2025-04-03,120365.03,119655.06,-709.97
1244,Sensex,2025-04-04,119655.06,118379.26,-1275.8
1245,Sensex,2025-04-07,118379.26,117592.98,-786.28
1246,Sensex,2025-04-08,117592.98,116068.58,-1524.4
1247,Sensex,2025-04-09,116068.58,116170.13,101.55
1248,Sensex,2025-04-10,116170.13,115244.29,-925.84
1249,Sensex,2025-04-11,115244.29,115598.28,353.99
1250,Sensex,2025-04-14,115598.28,113677.63,-1920.65
1251,Sensex,2025-04-15,113677.63,114148.22,470.59
1252,Sensex,2025-04-16,114148.22,115251.9,1103.68
1253,Sensex,2025-04-17,115251.9,112781.92,-2469.97
1254,Sensex,2025-04-18,112781.92,113302.37,520.45
1255,Sensex,2025-04-21,113302.37,114889.1,1586.73
1256,Sensex,2025-04-22,114889.1,113417.82,-1471.28
1257,Sensex,2025-04-23,113417.82,115561.22,2143.4
1258,Sensex,2025-04-24,115561.22,116151.65,590.43
1259,Sensex,2025-04-25,116151.65,115308.95,-842.7
1260,Sensex,2025-04-28,115308.95,115295.87,-13.08
1261,Sensex,2025-04-29,115295.87,116061.62,765.75
1262,Sensex,2025-04-30,116061.62,116216.69,155.07
1263,Sensex,2025-05-01,116216.69,116963.53,746.85
1264,Sensex,2025-05-02,116963.53,115837.48,-1126.06
1265,Sensex,2025-05-05,115837.48,116111.2,273.72
1266,Sensex,2025-05-06,116111.2,114363.62,-1747.57
1267,Sensex,2025-05-07,114363.62,114280.88,-82.74
1268,Sensex,2025-05-08,114280.88,113201.73,-1079.15
1269,Sensex,2025-05-09,113201.73,112342.43,-859.3
1270,Sensex,2025-05-12,112342.43,113926.13,1583.69
1271,Sensex,2025-05-13,113926.13,115350.71,1424.58
1272,Sensex,2025-05-14,115350.71,116181.29,830.58
1273,Sensex,2025-05-15,116181.29,114843.41,-1337.88
1274,Sensex,2025-05-16,114843.41,114501.12,-342.29
1275,Sensex,2025-05-19,114501.12,116086.29,1585.16
1276,Sensex,2025-05-20,116086.29,116325.29,239.01
1277,Sensex,2025-05-21,116325.29,119351.22,3025.93
1278,Sensex,2025-05-22,119351.22,119927.27,576.05
1279,Sensex,2025-05-23,119927.27,120240.58,313.31
1280,Sensex,2025-05-26,120240.58,119891.85,-348.73
1281,Sensex,2025-05-27,119891.85,120127.91,236.06
1282,Sensex,2025-05-28,120127.91,119986.5,-141.41
1283,Sensex,2025-05-29,119986.5,120981.09,994.59
1284,Sensex,2025-05-30,120981.09,122314.76,1333.66
1285,Sensex,2025-06-02,122314.76,121318.39,-996.36
1286,Sensex,2025-06-03,121318.39,119602.52,-1715.87
1287,Sensex,2025-06-04,119602.52,117246.56,-2355.96
1288,Sensex,2025-06-05,117246.56,117960.34,713.79
1289,Sensex,2025-06-06,117960.34,116587.64,-1372.71
1290,Sensex,2025-06-09,116587.64,113884.93,-2702.71
1291,Sensex,2025-06-10,113884.93,114428.65,543.73
1292,Sensex,2025-06-11,114428.65,117623.84,3195.19
1293,Sensex,2025-06-12,117623.84,117674.8,50.96
1294,Sensex,2025-06-13,117674.8,118819.0,1144.2
1295,Sensex,2025-06-16,118819.0,118985.36,166.36
1296,Sensex,2025-06-17,118985.36,118915.42,-69.94
1297,Sensex,2025-06-18,118915.42,120177.1,1261.67
1298,Sensex,2025-06-19,120177.1,119853.46,-323.64
1299,Sensex,2025-06-20,119853.46,120265.91,412.45
1300,Sensex,2025-06-23,120265.91,120751.63,485.72
1301,Sensex,2025-06-24,120751.63,119924.6,-827.03
1302,Sensex,2025-06-25,119924.6,121293.23,1368.64
1303,Sensex,2025-06-26,121293.23,121120.45,-172.79
1304,Sensex,2025-06-27,121120.45,120174.11,-946.34
1305,Sensex,2025-06-30,120174.11,120943.42,769.31
1306,Sensex,2025-07-01,120943.42,119808.59,-1134.83
1307,Sensex,2025-07-02,119808.59,119905.63,97.04
1308,Sensex,2025-07-03,119905.63,119953.55,47.93
1309,Sensex,2025-07-04,119953.55,121446.36,1492.8
1310,Sensex,2025-07-07,121446.36,122141.24,694.88
1311,Sensex,2025-07-08,122141.24,122168.68,27.45
1312,Sensex,2025-07-09,122168.68,123328.73,1160.04
1313,Sensex,2025-07-10,123328.73,125276.37,1947.64
1314,Sensex,2025-07-11,125276.37,126107.69,831.32
1315,Sensex,2025-07-14,126107.69,126185.11,77.41
1316,Sensex,2025-07-15,126185.11,124427.32,-1757.78
1317,Sensex,2025-07-16,124427.32,123031.71,-1395.61
1318,Sensex,2025-07-17,123031.71,122680.15,-351.56
1319,Sensex,2025-07-18,122680.15,121918.97,-761.19
1320,Sensex,2025-07-21,121918.97,121729.18,-189.79
1321,Sensex,2025-07-22,121729.18,121865.9,136.72
1322,Sensex,2025-07-23,121865.9,122636.9,771.0
1323,Sensex,2025-07-24,122636.9,122603.11,-33.78
1324,Sensex,2025-07-25,122603.11,123320.53,717.41
1325,Sensex,2025-07-28,123320.53,123469.65,149.12
1326,Sensex,2025-07-29,123469.65,120848.37,-2621.28
1327,Sensex,2025-07-30,120848.37,119660.11,-1188.26
1328,Sensex,2025-07-31,119660.11,119530.28,-129.83
1329,Sensex,2025-08-01,119530.28,117999.5,-1530.78
1330,Sensex,2025-08-04,117999.5,118837.2,837.7
1331,Sensex,2025-08-05,118837.2,120897.63,2060.43
1332,Sensex,2025-08-06,120897.63,122578.88,1681.25
1333,Sensex,2025-08-07,122578.88,122352.37,-226.51
1334,Sensex,2025-08-08,122352.37,124419.88,2067.51
1335,Sensex,2025-08-11,124419.88,124685.56,265.68
1336,Sensex,2025-08-12,124685.56,124285.58,-399.98
1337,Sensex,2025-08-13,124285.58,123509.11,-776.47
1338,Sensex,2025-08-14,123509.11,123159.93,-349.18
1339,Sensex,2025-08-15,123159.93,122695.62,-464.31
1340,Sensex,2025-08-18,122695.62,122986.97,291.35
1341,Sensex,2025-08-19,122986.97,123265.7,278.73
1342,Sensex,2025-08-20,123265.7,123331.46,65.76
1343,Sensex,2025-08-21,123331.46,123985.9,654.44
1344,Sensex,2025-08-22,123985.9,125671.75,1685.85
1345,Sensex,2025-08-25,125671.75,127047.24,1375.49
1346,Sensex,2025-08-26,127047.24,125035.59,-2011.65
1347,Sensex,2025-08-27,125035.59,121585.47,-3450.12
1348,Sensex,2025-08-28,121585.47,122895.86,1310.39
1349,Sensex,2025-08-29,122895.86,121109.48,-1786.37
1350,Sensex,2025-09-01,121109.48,120870.6,-238.88
1351,Sensex,2025-09-02,120870.6,119375.28,-1495.32
1352,Sensex,2025-09-03,119375.28,117068.74,-2306.54
1353,Sensex,2025-09-04,117068.74,117824.55,755.81
1354,Sensex,2025-09-05,117824.55,118867.38,1042.83
1355,Sensex,2025-09-08,118867.38,118173.0,-694.38
1356,Sensex,2025-09-09,118173.0,114863.98,-3309.02
1357,Sensex,2025-09-10,114863.98,114231.23,-632.75
1358,Sensex,2025-09-11,114231.23,114780.67,549.43
1359,Sensex,2025-09-12,114780.67,112970.8,-1809.86
1360,Sensex,2025-09-15,112970.8,113255.15,284.34
1361,Sensex,2025-09-16,113255.15,113292.7,37.55
1362,Sensex,2025-09-17,113292.7,114071.27,778.57
1363,Sensex,2025-09-18,114071.27,114278.35,207.08
1364,Sensex,2025-09-19,114278.35,113112.28,-1166.07
1365,Sensex,2025-09-22,113112.28,114657.66,1545.37
1366,Sensex,2025-09-23,114657.66,114515.04,-142.61
1367,Sensex,2025-09-24,114515.04,114537.91,22.86
1368,Sensex,2025-09-25,114537.91,113419.33,-1118.57
1369,Sensex,2025-09-26,113419.33,112923.0,-496.33
1370,Sensex,2025-09-29,112923.0,111880.4,-1042.6
1371,Sensex,2025-09-30,111880.4,111723.5,-156.9
1372,Sensex,2025-10-01,111723.5,113882.98,2159.48
1373,Sensex,2025-10-02,113882.98,112221.32,-1661.66
1374,Sensex,2025-10-03,112221.32,110285.6,-1935.73
1375,Sensex,2025-10-06,110285.6,112125.48,1839.88
1376,Sensex,2025-10-07,112125.48,111923.37,-202.11
1377,Sensex,2025-10-08,111923.37,111155.59,-767.77
1378,Sensex,2025-10-09,111155.59,112482.67,1327.08
1379,Sensex,2025-10-10,112482.67,111789.58,-693.09
1380,Sensex,2025-10-13,111789.58,114090.89,2301.31
1381,Sensex,2025-10-14,114090.89,114998.74,907.84
1382,Sensex,2025-10-15,114998.74,114439.04,-559.7
1383,Sensex,2025-10-16,114439.04,117211.94,2772.9
1384,Sensex,2025-10-17,117211.94,116489.58,-722.36
1385,Sensex,2025-10-20,116489.58,117498.73,1009.15
1386,Sensex,2025-10-21,117498.73,117944.31,445.58
1387,Sensex,2025-10-22,117944.31,119692.15,1747.83
1388,Sensex,2025-10-23,119692.15,121807.9,2115.75
1389,Sensex,2025-10-24,121807.9,121911.69,103.79
1390,Sensex,2025-10-27,121911.69,120962.29,-949.4
1391,Sensex,2025-10-28,120962.29,121634.8,672.51
1392,Sensex,2025-10-29,121634.8,120788.85,-845.95
1393,Sensex,2025-10-30,120788.85,123524.38,2735.54
1394,Sensex,2025-10-31,123524.38,123771.66,247.28
1395,Sensex,2025-11-03,123771.66,123336.17,-435.5
