price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume
14732,19,2026-01-01,1714.16,1715.31,1702.29,1710.7,2810648
14733,19,2026-01-02,1710.7,1724.34,1680.31,1695.05,1632891
14734,19,2026-01-05,1695.05,1701.08,1659.57,1673.47,4869434
14735,19,2026-01-06,1673.47,1700.86,1669.05,1692.74,3412108
14736,19,2026-01-07,1692.74,1700.57,1676.12,1680.63,545075
14737,19,2026-01-08,1680.63,1687.39,1669.76,1684.65,4539009
14738,19,2026-01-09,1684.65,1689.04,1668.33,1674.15,3977698
14739,19,2026-01-12,1674.15,1688.36,1647.91,1663.22,2268691
14740,19,2026-01-13,1663.22,1691.87,1654.75,1691.2,3701015
14741,19,2026-01-14,1691.2,1696.03,1686.44,1686.63,3580203
14742,19,2026-01-15,1686.63,1689.09,1671.26,1683.44,1180394
14743,19,2026-01-16,1683.44,1684.42,1670.44,1683.72,2056350
14744,19,2026-01-19,1683.72,1698.3,1667.71,1688.05,2591176
14745,19,2026-01-20,1688.05,1700.11,1675.03,1676.7,4467811
14746,19,2026-01-21,1676.7,1697.49,1671.63,1694.1,4791477
14747,19,2026-01-22,1694.1,1703.93,1668.82,1685.35,3460183
14748,19,2026-01-23,1685.35,1687.27,1660.6,1673.12,2136815
14749,19,2026-01-26,1673.12,1729.6,1660.88,1718.58,400825
14750,19,2026-01-27,1718.58,1746.92,1713.41,1744.64,2394992
14751,19,2026-01-28,1744.64,1760.77,1724.55,1725.12,4694103
14752,19,2026-01-29,1725.12,1740.77,1700.66,1712.37,172347
14753,19,2026-01-30,1712.37,1740.49,1704.91,1734.95,1425855
14754,19,2026-02-02,1734.95,1740.46,1733.69,1739.8,116994
14755,19,2026-02-03,1739.8,1789.31,1725.42,1783.82,4441186
14756,19,2026-02-04,1783.82,1796.71,1782.89,1794.2,1603709
14757,19,2026-02-05,1794.2,1804.23,1791.47,1795.46,1763756
14758,19,2026-02-06,1795.46,1849.2,1789.35,1831.64,2961247
14759,19,2026-02-09,1831.64,1876.26,1828.36,1869.3,3682427
14760,19,2026-02-10,1869.3,1871.92,1829.04,1841.34,4784105
14761,19,2026-02-11,1841.34,1856.84,1803.68,1812.84,4616877
14762,19,2026-02-12,1812.84,1825.9,1802.29,1810.08,3090747
14763,19,2026-02-13,1810.08,1820.83,1791.78,1802.41,2940204
14764,19,2026-02-16,1802.41,1815.81,1778.18,1780.06,377548
14765,19,2026-02-17,1780.06,1788.62,1776.06,1787.46,1281332
14766,19,2026-02-18,1787.46,1799.03,1771.38,1778.52,1002976
14767,19,2026-02-19,1778.52,1829.42,1776.32,1815.15,3576430
14768,19,2026-02-20,1815.15,1815.24,1791.91,1804.98,3308409
14769,19,2026-02-23,1804.98,1818.78,1781.63,1782.91,4478887
14770,19,2026-02-24,1782.91,1796.7,1767.83,1781.03,3774427
14771,19,2026-02-25,1781.03,1794.34,1767.86,1781.52,4150628
14772,19,2026-02-26,1781.52,1808.54,1774.89,1803.93,4000429
14773,19,2026-02-27,1803.93,1813.68,1786.46,1806.52,2080956
14774,19,2026-03-02,1806.52,1851.41,1799.07,1837.38,1556082
14775,19,2026-03-03,1837.38,1878.41,1834.64,1860.16,4381811
14776,19,2026-03-04,1860.16,1880.54,1858.16,1870.73,3973949
14777,19,2026-03-05,1870.73,1890.76,1857.43,1887.78,1510973
14778,19,2026-03-06,1887.78,1892.64,1878.97,1879.91,2414724
14779,19,2026-03-09,1879.91,1884.17,1858.09,1867.19,4043274
14780,19,2026-03-10,1867.19,1884.55,1854.46,1864.07,2022500
14781,19,2026-03-11,1864.07,1882.22,1848.74,1866.9,3428043
14782,19,2026-03-12,1866.9,1875.7,1831.55,1838.98,4033996
14783,19,2026-03-13,1838.98,1849.4,1816.11,1831.34,1875512
14784,19,2026-03-16,1831.34,1841.39,1797.17,1802.2,4186194
14785,19,2026-03-17,1802.2,1814.73,1793.42,1813.69,687855
14786,19,2026-03-18,1813.69,1836.3,1808.04,1824.01,3875135
14787,19,2026-03-19,1824.01,1826.72,1813.83,1824.46,3040683
14788,19,2026-03-20,1824.46,1832.89,1804.55,1809.61,171316
14789,19,2026-03-23,1809.61,1839.68,1793.45,1826.29,4648209
14790,19,2026-03-24,1826.29,1841.89,1813.54,1833.65,1992919
14791,19,2026-03-25,1833.65,1849.87,1833.38,1836.06,2881990
14792,19,2026-03-26,1836.06,1865.87,1831.34,1852.13,81726
14793,19,2026-03-27,1852.13,1860.07,1825.42,1835.74,560153
14794,19,2026-03-30,1835.74,1862.1,1818.1,1860.18,1701093
14795,19,2026-03-31,1860.18,1866.54,1846.94,1854.82,3522509
14796,19,2026-04-01,1854.82,1866.72,1820.57,1829.59,4075959
14797,19,2026-04-02,1829.59,1837.18,1822.16,1835.02,3175972
14798,19,2026-04-03,1835.02,1857.62,1834.66,1856.45,4742188
14799,19,2026-04-06,1856.45,1864.72,1838.43,1841.99,61324
14800,19,2026-04-07,1841.99,1858.76,1830.05,1851.51,4771102
14801,19,2026-04-08,1851.51,1857.73,1827.09,1836.65,964451
14802,19,2026-04-09,1836.65,1866.81,1833.57,1851.39,1456965
14803,19,2026-04-10,1851.39,1862.95,1813.83,1831.12,3460763
14804,19,2026-04-13,1831.12,1850.16,1823.09,1835.25,1832933
14805,19,2026-04-14,1835.25,1868.69,1826.58,1859.05,512723
14806,19,2026-04-15,1859.05,1871.57,1820.0,1833.29,989029
14807,19,2026-04-16,1833.29,1846.08,1825.01,1842.86,4382164
14808,19,2026-04-17,1842.86,1858.45,1827.84,1849.44,1086606
14809,19,2026-04-20,1849.44,1850.18,1836.84,1841.27,2532407
14810,19,2026-04-21,1841.27,1859.36,1824.29,1857.38,4500426
14811,19,2026-04-22,1857.38,1875.23,1839.13,1866.63,286467
14812,19,2026-04-23,1866.63,1875.42,1847.58,1852.87,3634628
14813,19,2026-04-24,1852.87,1876.15,1844.46,1858.53,2276610
14814,19,2026-04-27,1858.53,1867.74,1833.64,1841.3,2242904
14815,19,2026-04-28,1841.3,1844.81,1836.05,1842.66,1061828
14816,19,2026-04-29,1842.66,1852.69,1842.51,1842.56,4606282
14817,19,2026-04-30,1842.56,1868.21,1839.8,1861.79,969539
14818,19,2026-05-01,1861.79,1872.09,1861.04,1863.32,3911202
14819,19,2026-05-04,1863.32,1893.79,1853.08,1876.96,2401804
14820,19,2026-05-05,1876.96,1906.78,1873.55,1896.74,2566333
14821,19,2026-05-06,1896.74,1935.77,1894.99,1929.06,2991337
14822,19,2026-05-07,1929.06,1949.48,1910.35,1934.24,460370
14823,19,2026-05-08,1934.24,1946.76,1920.35,1946.47,140744
14824,19,2026-05-11,1946.47,1993.61,1932.42,1978.08,3442721
14825,19,2026-05-12,1978.08,1980.35,1974.34,1975.35,303299
14826,19,2026-05-13,1975.35,1986.59,1920.56,1926.76,2901982
14827,19,2026-05-14,1926.76,1961.33,1912.91,1944.17,4094331
14828,19,2026-05-15,1944.17,1948.24,1943.87,1948.18,2298350
14829,19,2026-05-18,1948.18,1981.13,1929.86,1972.31,4076776
14830,19,2026-05-19,1972.31,1987.12,1963.63,1985.08,4974442
14831,19,2026-05-20,1985.08,1990.92,1937.82,1947.29,3651987
14832,19,2026-05-21,1947.29,1948.21,1901.9,1917.93,4588722
14833,19,2026-05-22,1917.93,1919.3,1899.6,1915.63,4763208
14834,19,2026-05-25,1915.63,1921.33,1886.77,1896.93,1495400
14835,19,2026-05-26,1896.93,1911.93,1884.85,1887.62,793700
14836,19,2026-05-27,1887.62,1891.43,1838.78,1839.76,3220889
14837,19,2026-05-28,1839.76,1852.37,1826.16,1834.4,4531025
14838,19,2026-05-29,1834.4,1848.51,1802.9,1807.84,660745
14839,19,2026-06-01,1807.84,1814.75,1788.72,1803.33,56680
14840,19,2026-06-02,1803.33,1828.75,1790.45,1820.53,4244945
14841,19,2026-06-03,1820.53,1835.97,1818.1,1818.75,1534073
14842,19,2026-06-04,1818.75,1838.98,1815.74,1838.79,3626409
14843,19,2026-06-05,1838.79,1846.57,1836.53,1838.96,3431315
14844,19,2026-06-08,1838.96,1851.7,1822.08,1835.41,3828884
14845,19,2026-06-09,1835.41,1857.44,1831.3,1839.58,1397843
14846,19,2026-06-10,1839.58,1850.18,1813.23,1827.5,1651445
14847,19,2026-06-11,1827.5,1843.48,1813.09,1817.69,3091001
14848,19,2026-06-12,1817.69,1836.93,1811.84,1830.39,1776437
14849,19,2026-06-15,1830.39,1868.8,1822.16,1854.72,1417979
14850,19,2026-06-16,1854.72,1870.57,1838.53,1854.66,2273844
14851,19,2026-06-17,1854.66,1857.43,1829.26,1835.16,3413600
14852,19,2026-06-18,1835.16,1878.41,1819.53,1864.07,98386
14853,19,2026-06-19,1864.07,1876.82,1823.44,1827.92,2835738
14854,19,2026-06-22,1827.92,1840.94,1811.73,1825.79,1354646
14855,19,2026-06-23,1825.79,1836.73,1824.05,1824.79,802721
14856,19,2026-06-24,1824.79,1842.95,1816.35,1823.32,2487666
14857,19,2026-06-25,1823.32,1829.77,1813.65,1823.83,2635330
14858,19,2026-06-26,1823.83,1841.48,1816.21,1821.09,2856460
14859,20,2023-06-29,1175.58,1181.05,1170.07,1178.75,2177005
14860,20,2023-06-30,1178.75,1184.27,1166.85,1171.25,1219503
14861,20,2023-07-03,1171.25,1174.09,1149.24,1158.33,4215673
14862,20,2023-07-04,1158.33,1166.61,1149.57,1156.88,4058216
14863,20,2023-07-05,1156.88,1159.79,1147.88,1158.45,2607576
14864,20,2023-07-06,1158.45,1167.83,1126.3,1135.38,2336399
14865,20,2023-07-07,1135.38,1141.32,1117.65,1125.28,1175941
14866,20,2023-07-10,1125.28,1136.38,1114.24,1125.21,1421324
14867,20,2023-07-11,1125.21,1158.0,1121.79,1148.56,4391270
14868,20,2023-07-12,1148.56,1190.53,1140.87,1180.41,2366950
14869,20,2023-07-13,1180.41,1223.65,1178.97,1211.83,1572233
14870,20,2023-07-14,1211.83,1238.03,1206.87,1228.44,3365675
14871,20,2023-07-17,1228.44,1246.0,1221.24,1237.66,3828537
14872,20,2023-07-18,1237.66,1248.55,1211.23,1221.36,646594
14873,20,2023-07-19,1221.36,1225.44,1203.12,1213.8,2802470
14874,20,2023-07-20,1213.8,1256.63,1204.28,1250.36,2771009
14875,20,2023-07-21,1250.36,1253.18,1234.85,1237.07,1199722
14876,20,2023-07-24,1237.07,1257.0,1228.96,1247.87,1156608
14877,20,2023-07-25,1247.87,1253.04,1231.96,1236.64,737620
14878,20,2023-07-26,1236.64,1246.96,1219.76,1230.25,554143
14879,20,2023-07-27,1230.25,1261.76,1229.37,1250.88,4512827
14880,20,2023-07-28,1250.88,1251.65,1222.33,1230.12,120154
14881,20,2023-07-31,1230.12,1238.11,1223.23,1225.49,1613064
14882,20,2023-08-01,1225.49,1248.26,1213.57,1239.0,4960345
14883,20,2023-08-02,1239.0,1260.25,1238.5,1248.15,859050
14884,20,2023-08-03,1248.15,1257.04,1241.9,1256.38,4792861
14885,20,2023-08-04,1256.38,1299.89,1244.7,1289.23,3495790
14886,20,2023-08-07,1289.23,1351.4,1286.98,1339.4,2522001
14887,20,2023-08-08,1339.4,1342.27,1292.49,1304.15,2257342
14888,20,2023-08-09,1304.15,1311.06,1272.87,1276.4,4814625
14889,20,2023-08-10,1276.4,1284.56,1264.89,1277.36,3545744
14890,20,2023-08-11,1277.36,1299.57,1271.24,1287.56,4879744
14891,20,2023-08-14,1287.56,1338.91,1279.69,1337.81,3841201
14892,20,2023-08-15,1337.81,1358.0,1331.09,1352.06,1972703
14893,20,2023-08-16,1352.06,1353.77,1351.05,1351.44,3864621
14894,20,2023-08-17,1351.44,1371.37,1351.4,1363.9,1918787
14895,20,2023-08-18,1363.9,1375.78,1355.49,1366.37,3925437
14896,20,2023-08-21,1366.37,1375.85,1354.58,1364.76,377545
14897,20,2023-08-22,1364.76,1410.08,1364.6,1402.15,1063488
14898,20,2023-08-23,1402.15,1429.4,1392.27,1415.77,3445639
14899,20,2023-08-24,1415.77,1415.82,1387.64,1393.78,2227178
14900,20,2023-08-25,1393.78,1414.49,1391.25,1403.1,1382804
14901,20,2023-08-28,1403.1,1406.69,1394.91,1398.58,1277724
14902,20,2023-08-29,1398.58,1401.82,1375.21,1379.62,2688083
14903,20,2023-08-30,1379.62,1385.5,1350.25,1361.77,512513
14904,20,2023-08-31,1361.77,1374.63,1355.06,1359.26,82532
14905,20,2023-09-01,1359.26,1366.95,1351.12,1355.41,4036314
14906,20,2023-09-04,1355.41,1365.34,1346.87,1353.21,2807402
14907,20,2023-09-05,1353.21,1355.1,1311.13,1316.08,483339
14908,20,2023-09-06,1316.08,1337.41,1308.81,1333.21,2705161
14909,20,2023-09-07,1333.21,1336.43,1290.22,1293.0,1988135
14910,20,2023-09-08,1293.0,1294.12,1255.1,1257.8,2034402
14911,20,2023-09-11,1257.8,1259.69,1231.59,1233.98,609247
14912,20,2023-09-12,1233.98,1271.2,1228.77,1269.17,1235866
14913,20,2023-09-13,1269.17,1294.95,1260.73,1291.66,299413
14914,20,2023-09-14,1291.66,1318.38,1283.0,1305.84,1591087
14915,20,2023-09-15,1305.84,1329.23,1297.12,1325.74,1806917
14916,20,2023-09-18,1325.74,1330.94,1309.58,1319.42,4551927
14917,20,2023-09-19,1319.42,1325.86,1298.69,1306.71,2344257
14918,20,2023-09-20,1306.71,1317.24,1278.01,1287.91,2032162
14919,20,2023-09-21,1287.91,1314.08,1281.08,1306.67,3622610
14920,20,2023-09-22,1306.67,1308.66,1304.17,1306.09,1733521
14921,20,2023-09-25,1306.09,1313.33,1279.02,1282.91,3374791
14922,20,2023-09-26,1282.91,1326.11,1281.37,1320.58,1083288
14923,20,2023-09-27,1320.58,1360.11,1309.91,1358.8,4123493
14924,20,2023-09-28,1358.8,1390.75,1349.51,1380.77,1167024
14925,20,2023-09-29,1380.77,1383.29,1366.92,1375.7,1826880
14926,20,2023-10-02,1375.7,1397.78,1369.37,1384.86,826955
14927,20,2023-10-03,1384.86,1392.55,1379.51,1385.37,4181608
14928,20,2023-10-04,1385.37,1404.56,1385.18,1400.53,2491416
14929,20,2023-10-05,1400.53,1404.26,1385.65,1395.95,3879911
14930,20,2023-10-06,1395.95,1410.65,1384.31,1404.53,867946
14931,20,2023-10-09,1404.53,1408.93,1369.58,1372.57,1697366
14932,20,2023-10-10,1372.57,1372.81,1319.82,1329.17,3422956
14933,20,2023-10-11,1329.17,1334.94,1269.98,1281.98,3021788
14934,20,2023-10-12,1281.98,1291.36,1266.28,1269.19,482842
14935,20,2023-10-13,1269.19,1278.28,1258.04,1267.86,3604844
14936,20,2023-10-16,1267.86,1279.43,1247.43,1248.08,4278144
14937,20,2023-10-17,1248.08,1256.6,1218.38,1224.65,1801615
14938,20,2023-10-18,1224.65,1239.1,1218.96,1236.03,1203271
14939,20,2023-10-19,1236.03,1241.55,1186.01,1196.35,1606019
14940,20,2023-10-20,1196.35,1227.16,1187.19,1222.51,1010607
14941,20,2023-10-23,1222.51,1228.62,1195.28,1204.76,4965730
14942,20,2023-10-24,1204.76,1257.54,1202.83,1247.17,1130513
14943,20,2023-10-25,1247.17,1290.46,1235.92,1283.92,252890
14944,20,2023-10-26,1283.92,1287.24,1265.6,1268.38,3723413
14945,20,2023-10-27,1268.38,1278.19,1256.03,1260.59,1309697
14946,20,2023-10-30,1260.59,1262.89,1248.11,1260.03,4710769
14947,20,2023-10-31,1260.03,1296.99,1252.86,1291.6,3516126
14948,20,2023-11-01,1291.6,1331.88,1282.23,1319.34,560250
14949,20,2023-11-02,1319.34,1325.97,1304.61,1311.52,3893540
14950,20,2023-11-03,1311.52,1315.59,1300.05,1315.44,3322784
14951,20,2023-11-06,1315.44,1326.36,1312.2,1319.82,4715247
14952,20,2023-11-07,1319.82,1331.1,1289.03,1293.1,2378113
14953,20,2023-11-08,1293.1,1337.65,1286.03,1331.95,2068702
14954,20,2023-11-09,1331.95,1344.76,1324.55,1334.58,4140625
14955,20,2023-11-10,1334.58,1347.62,1331.06,1345.73,4901505
14956,20,2023-11-13,1345.73,1369.91,1342.68,1357.01,2170184
14957,20,2023-11-14,1357.01,1359.52,1343.9,1344.98,2901599
14958,20,2023-11-15,1344.98,1348.22,1314.53,1327.7,2582044
14959,20,2023-11-16,1327.7,1353.13,1326.01,1344.78,2494124
14960,20,2023-11-17,1344.78,1350.71,1328.64,1338.88,3471950
14961,20,2023-11-20,1338.88,1345.83,1320.21,1325.81,547529
14962,20,2023-11-21,1325.81,1337.81,1262.46,1271.01,2353904
14963,20,2023-11-22,1271.01,1277.75,1228.7,1237.94,2673035
14964,20,2023-11-23,1237.94,1251.74,1232.21,1245.75,3810497
14965,20,2023-11-24,1245.75,1267.68,1238.06,1264.57,3896747
14966,20,2023-11-27,1264.57,1291.13,1254.71,1283.91,4273472
14967,20,2023-11-28,1283.91,1291.63,1267.52,1271.2,4707513
14968,20,2023-11-29,1271.2,1273.67,1245.55,1250.01,4971588
14969,20,2023-11-30,1250.01,1253.93,1234.84,1244.92,1527694
14970,20,2023-12-01,1244.92,1246.93,1202.8,1214.13,1593837
14971,20,2023-12-04,1214.13,1216.3,1184.95,1194.53,287354
14972,20,2023-12-05,1194.53,1220.83,1185.21,1216.79,2565566
14973,20,2023-12-06,1216.79,1225.91,1205.0,1207.07,4045433
14974,20,2023-12-07,1207.07,1218.12,1198.15,1211.29,1072035
14975,20,2023-12-08,1211.29,1250.81,1208.55,1239.52,3969034
14976,20,2023-12-11,1239.52,1240.87,1224.29,1229.52,4694211
14977,20,2023-12-12,1229.52,1231.89,1224.93,1226.76,2409567
14978,20,2023-12-13,1226.76,1233.93,1222.38,1232.79,94885
14979,20,2023-12-14,1232.79,1248.53,1231.88,1242.97,3237715
14980,20,2023-12-15,1242.97,1254.85,1231.07,1236.8,3125196
14981,20,2023-12-18,1236.8,1245.02,1227.94,1233.37,4811033
14982,20,2023-12-19,1233.37,1257.4,1222.45,1251.1,2540920
14983,20,2023-12-20,1251.1,1262.58,1218.64,1226.58,109362
14984,20,2023-12-21,1226.58,1262.33,1218.28,1262.13,580201
14985,20,2023-12-22,1262.13,1268.93,1237.44,1239.6,1238646
14986,20,2023-12-25,1239.6,1272.01,1231.35,1266.47,787100
14987,20,2023-12-26,1266.47,1277.4,1237.47,1245.54,2347793
14988,20,2023-12-27,1245.54,1257.33,1221.12,1230.17,4661808
14989,20,2023-12-28,1230.17,1238.48,1204.23,1206.66,1736383
14990,20,2023-12-29,1206.66,1219.06,1204.76,1212.88,113699
14991,20,2024-01-01,1212.88,1234.96,1211.55,1234.77,4036205
14992,20,2024-01-02,1234.77,1238.55,1211.42,1222.89,1907418
14993,20,2024-01-03,1222.89,1223.64,1197.5,1208.16,4637209
14994,20,2024-01-04,1208.16,1234.74,1198.85,1226.06,45566
14995,20,2024-01-05,1226.06,1231.61,1215.42,1222.02,1363338
14996,20,2024-01-08,1222.02,1267.51,1218.41,1258.75,2797447
14997,20,2024-01-09,1258.75,1270.51,1256.6,1268.11,131172
14998,20,2024-01-10,1268.11,1269.65,1245.65,1248.55,1119323
14999,20,2024-01-11,1248.55,1260.23,1237.91,1239.39,3512799
15000,20,2024-01-12,1239.39,1246.02,1229.04,1235.87,536528
15001,20,2024-01-15,1235.87,1259.29,1230.22,1253.48,2734099
15002,20,2024-01-16,1253.48,1258.92,1227.12,1237.1,3746038
15003,20,2024-01-17,1237.1,1266.02,1229.33,1259.48,4332217
15004,20,2024-01-18,1259.48,1265.48,1236.69,1246.12,3144155
15005,20,2024-01-19,1246.12,1279.49,1238.88,1278.15,241589
15006,20,2024-01-22,1278.15,1280.14,1262.22,1269.82,1544957
15007,20,2024-01-23,1269.82,1299.13,1269.03,1292.23,3374635
15008,20,2024-01-24,1292.23,1298.86,1240.25,1245.0,339423
15009,20,2024-01-25,1245.0,1262.1,1242.27,1259.91,1034417
15010,20,2024-01-26,1259.91,1271.14,1243.02,1251.78,4410396
15011,20,2024-01-29,1251.78,1262.16,1180.55,1184.48,120833
15012,20,2024-01-30,1184.48,1188.41,1138.02,1146.23,626834
15013,20,2024-01-31,1146.23,1160.05,1145.11,1158.88,1002072
15014,20,2024-02-01,1158.88,1174.59,1152.7,1170.42,2432854
15015,20,2024-02-02,1170.42,1188.95,1166.42,1180.25,2362184
15016,20,2024-02-05,1180.25,1220.66,1178.88,1220.31,1881228
15017,20,2024-02-06,1220.31,1230.38,1189.5,1200.86,2986023
15018,20,2024-02-07,1200.86,1201.5,1191.13,1200.0,1093646
15019,20,2024-02-08,1200.0,1200.64,1186.5,1189.82,2140879
15020,20,2024-02-09,1189.82,1234.76,1188.23,1225.73,1442138
15021,20,2024-02-12,1225.73,1236.19,1214.35,1230.35,3705359
15022,20,2024-02-13,1230.35,1239.92,1211.68,1213.67,1340446
15023,20,2024-02-14,1213.67,1224.23,1196.94,1206.33,299119
15024,20,2024-02-15,1206.33,1216.77,1206.27,1206.52,579954
15025,20,2024-02-16,1206.52,1215.98,1203.66,1205.81,3859717
15026,20,2024-02-19,1205.81,1208.04,1178.87,1190.67,4268837
15027,20,2024-02-20,1190.67,1206.6,1189.25,1203.69,2306930
15028,20,2024-02-21,1203.69,1242.72,1195.57,1237.73,858747
15029,20,2024-02-22,1237.73,1282.81,1228.08,1278.98,2164895
15030,20,2024-02-23,1278.98,1294.78,1276.49,1292.68,1401703
15031,20,2024-02-26,1292.68,1310.2,1281.1,1297.88,1625532
15032,20,2024-02-27,1297.88,1309.1,1257.39,1269.5,1477894
15033,20,2024-02-28,1269.5,1277.23,1253.99,1258.57,4979846
15034,20,2024-02-29,1258.57,1288.82,1247.33,1287.95,381995
15035,20,2024-03-01,1287.95,1300.28,1268.67,1279.7,4510894
15036,20,2024-03-04,1279.7,1309.18,1267.44,1301.43,4049815
15037,20,2024-03-05,1301.43,1308.36,1287.32,1298.59,2902847
15038,20,2024-03-06,1298.59,1314.75,1285.95,1304.3,4024768
15039,20,2024-03-07,1304.3,1307.86,1278.15,1286.68,64612
15040,20,2024-03-08,1286.68,1289.12,1274.08,1278.26,4377372
15041,20,2024-03-11,1278.26,1281.35,1245.56,1247.86,2912219
15042,20,2024-03-12,1247.86,1253.32,1236.13,1252.63,624460
15043,20,2024-03-13,1252.63,1261.01,1233.46,1243.62,2794597
15044,20,2024-03-14,1243.62,1259.49,1241.64,1252.58,2077020
15045,20,2024-03-15,1252.58,1258.56,1237.96,1245.91,487245
15046,20,2024-03-18,1245.91,1256.93,1243.7,1248.62,2045318
15047,20,2024-03-19,1248.62,1253.38,1204.7,1214.95,1553231
15048,20,2024-03-20,1214.95,1253.6,1204.63,1245.44,771719
15049,20,2024-03-21,1245.44,1277.23,1235.07,1274.51,485598
15050,20,2024-03-22,1274.51,1290.45,1264.03,1279.15,2841000
15051,20,2024-03-25,1279.15,1281.73,1235.37,1241.02,3290686
15052,20,2024-03-26,1241.02,1279.67,1230.88,1267.02,2177196
15053,20,2024-03-27,1267.02,1272.28,1250.42,1255.75,4994130
15054,20,2024-03-28,1255.75,1267.62,1254.71,1262.69,345467
15055,20,2024-03-29,1262.69,1273.66,1231.64,1237.61,1658558
15056,20,2024-04-01,1237.61,1270.3,1232.45,1260.73,3689542
15057,20,2024-04-02,1260.73,1294.99,1250.03,1283.98,3326395
15058,20,2024-04-03,1283.98,1319.21,1283.72,1306.7,4652810
15059,20,2024-04-04,1306.7,1317.38,1292.11,1297.3,2132299
15060,20,2024-04-05,1297.3,1300.69,1283.03,1285.92,540139
15061,20,2024-04-08,1285.92,1302.09,1276.42,1292.95,1856914
15062,20,2024-04-09,1292.95,1304.87,1256.66,1260.81,564571
15063,20,2024-04-10,1260.81,1274.49,1255.85,1262.22,3789392
15064,20,2024-04-11,1262.22,1279.13,1251.44,1277.73,861792
15065,20,2024-04-12,1277.73,1290.01,1225.56,1236.1,4018505
15066,20,2024-04-15,1236.1,1257.3,1225.09,1247.2,4327398
15067,20,2024-04-16,1247.2,1255.22,1222.98,1224.49,1063614
15068,20,2024-04-17,1224.49,1233.96,1200.61,1208.46,3257751
15069,20,2024-04-18,1208.46,1216.75,1205.07,1211.53,1699391
15070,20,2024-04-19,1211.53,1223.21,1211.11,1219.82,1315254
15071,20,2024-04-22,1219.82,1239.05,1208.81,1231.39,1327983
15072,20,2024-04-23,1231.39,1255.77,1231.01,1248.56,4461112
15073,20,2024-04-24,1248.56,1251.55,1208.53,1218.87,552942
15074,20,2024-04-25,1218.87,1230.15,1209.63,1214.17,1262915
15075,20,2024-04-26,1214.17,1220.82,1186.26,1193.27,2244618
15076,20,2024-04-29,1193.27,1198.59,1152.03,1155.32,1925210
15077,20,2024-04-30,1155.32,1207.66,1146.5,1206.08,3406050
15078,20,2024-05-01,1206.08,1209.68,1182.78,1188.24,4735175
15079,20,2024-05-02,1188.24,1248.92,1182.82,1240.43,967379
15080,20,2024-05-03,1240.43,1257.14,1231.25,1245.8,2802352
15081,20,2024-05-06,1245.8,1256.06,1244.75,1244.91,4328021
15082,20,2024-05-07,1244.91,1245.49,1168.47,1175.71,1672281
15083,20,2024-05-08,1175.71,1182.25,1152.99,1162.94,2478242
15084,20,2024-05-09,1162.94,1169.35,1162.5,1168.37,3109794
15085,20,2024-05-10,1168.37,1170.75,1133.05,1138.53,1411200
15086,20,2024-05-13,1138.53,1141.03,1125.25,1131.07,1461509
15087,20,2024-05-14,1131.07,1142.66,1128.67,1136.01,2915409
15088,20,2024-05-15,1136.01,1146.86,1113.85,1124.61,2664392
15089,20,2024-05-16,1124.61,1124.91,1117.97,1122.63,4547999
15090,20,2024-05-17,1122.63,1127.87,1097.55,1103.63,798602
15091,20,2024-05-20,1103.63,1109.93,1070.1,1078.14,1264524
15092,20,2024-05-21,1078.14,1083.79,1056.36,1059.88,2410017
15093,20,2024-05-22,1059.88,1061.11,1050.98,1060.61,3142021
15094,20,2024-05-23,1060.61,1070.6,1030.01,1036.22,919008
15095,20,2024-05-24,1036.22,1080.25,1030.5,1076.22,821815
15096,20,2024-05-27,1076.22,1084.59,1062.45,1072.2,1581234
15097,20,2024-05-28,1072.2,1076.34,1060.77,1067.39,2819295
15098,20,2024-05-29,1067.39,1068.32,1034.19,1035.55,268041
15099,20,2024-05-30,1035.55,1047.06,1029.95,1038.17,977252
15100,20,2024-05-31,1038.17,1052.92,1032.93,1046.37,2046879
15101,20,2024-06-03,1046.37,1081.3,1044.78,1074.66,4082948
15102,20,2024-06-04,1074.66,1081.49,1044.21,1049.84,3747098
15103,20,2024-06-05,1049.84,1058.39,1028.45,1031.9,4155234
15104,20,2024-06-06,1031.9,1035.28,1009.26,1014.85,1161916
15105,20,2024-06-07,1014.85,1023.98,997.07,1000.79,2363156
15106,20,2024-06-10,1000.79,1010.67,991.03,1010.43,4067744
15107,20,2024-06-11,1010.43,1035.03,1005.04,1025.48,1176915
15108,20,2024-06-12,1025.48,1030.48,1020.23,1023.56,2245448
15109,20,2024-06-13,1023.56,1032.14,1009.31,1018.84,4027213
15110,20,2024-06-14,1018.84,1033.11,1013.09,1027.69,4099978
15111,20,2024-06-17,1027.69,1035.58,979.75,982.36,4478713
15112,20,2024-06-18,982.36,1001.37,976.37,994.52,2620370
15113,20,2024-06-19,994.52,1011.36,994.41,1004.08,1838431
15114,20,2024-06-20,1004.08,1012.44,974.18,980.38,3080199
15115,20,2024-06-21,980.38,999.42,976.44,991.62,918639
15116,20,2024-06-24,991.62,992.39,963.36,968.26,3422454
15117,20,2024-06-25,968.26,973.76,961.85,963.35,1356750
15118,20,2024-06-26,963.35,969.21,935.55,942.39,3183607
15119,20,2024-06-27,942.39,961.31,934.6,953.35,3983275
15120,20,2024-06-28,953.35,988.06,943.87,982.4,205168
15121,20,2024-07-01,982.4,1000.34,974.36,992.14,4364842
15122,20,2024-07-02,992.14,996.33,973.29,982.45,1053760
